OID_,long,lat,hl_link,domain,END_X,END_Y,START_X,START_Y,start_DomLoc,end_DomLoc,FlowDir,multInt,flag,poi_id,flowpath_id,order_,TopWdth,TopWdthCC,nex_id
431,-66.089504578073786,17.974312987354551,PRVI431,PRVI,-66.090450939099995,17.970089539600000,-66.091721539600002,17.976290274800000,o,i,1,0,,670,wb-1277,1.000000000000000,4.414177986371340,13.242533959114001,nex-1278
432,-66.003144306164756,17.996008890697794,PRVI432,PRVI,-66.008301213099998,17.993318002999999,-66.000079747100003,17.998038086800001,o,i,1,0,,681,wb-1237,1.000000000000000,6.405520794895270,19.216562384685801,nex-817
433,-66.292348243876290,17.992047878007213,PRVI433,PRVI,-66.293404986300004,17.986701880900000,-66.280041397999995,17.998030744800001,o,i,1,1,,685,wb-415,3.000000000000000,13.428687774344800,40.286063323034298,nex-416
434,-65.821660203555496,18.367448972192335,PRVI434,PRVI,-65.824171197499993,18.373932995899999,-65.823579796999994,18.359990058499999,o,i,1,0,,694,wb-1987,1.000000000000000,3.189121350837210,9.567364052511641,nex-1988
435,-66.241312243864911,18.353705777299808,PRVI435,PRVI,-66.243519228400004,18.355166558600001,-66.239741525100001,18.350236648900001,o,i,1,0,,147,wb-298,3.000000000000000,20.023952444344200,60.071857333032597,nex-299
436,-65.763694205023512,18.214924225672519,PRVI436,PRVI,-65.761695041999999,18.210035348800002,-65.763277775899994,18.216053417200001,o,i,1,0,,178,wb-5131,1.000000000000000,3.115555555555560,9.346666666666669,nex-1331
437,-66.081166846472740,18.399343129082183,PRVI437,PRVI,-66.076176475699995,18.404417800699999,-66.088838946099997,18.395088797800000,o,i,1,0,,194,wb-1869,1.000000000000000,4.986835525556700,14.960506576670101,nex-765
438,-67.127544722311029,18.256016566611322,PRVI438,PRVI,-67.134009305099994,18.258986482000001,-67.118484394000006,18.254110340099999,o,i,1,0,,3,wb-3074,1.000000000000000,3.505205680926810,10.515617042780400,nex-1150
439,-66.927939517894401,18.019931384126153,PRVI439,PRVI,-66.927959531400006,18.019826741100001,-66.928899398400006,18.024264475700001,o,i,1,0,,14,wb-5793,1.000000000000000,3.115555555555560,9.346666666666669,nex-1622
440,-65.646235010737144,18.227395205424443,PRVI440,PRVI,-65.643003339000003,18.226915022400000,-65.647745607199994,18.229782623100000,o,i,1,0,,17,wb-277,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000579
441,-67.229288843905010,18.319988220679875,PRVI441,PRVI,-67.230870896400006,18.319693557600001,-67.222956894000006,18.320617557999999,o,i,1,0,,37,wb-3025,1.000000000000000,3.178930507583630,9.536791522750899,nex-928
442,-67.244191755045392,18.335031267778845,PRVI442,PRVI,-67.250814902700000,18.332326860999999,-67.233056097299993,18.336412762500000,o,i,1,0,,42,wb-1153,1.000000000000000,3.930079380045440,11.790238140136299,nex-1154
443,-67.119832560923896,18.018349098931822,PRVI443,PRVI,-67.123488841500006,18.017966459299998,-67.118906656799993,18.019012271200001,o,i,1,0,,49,wb-5659,1.000000000000000,3.115555555555560,9.346666666666669,nex-1880
444,-67.140846333891147,18.215919294939567,PRVI444,PRVI,-67.140750866800005,18.214099994700000,-67.139083599700001,18.217068929000000,o,i,1,0,,53,wb-794,1.000000000000000,4.070997744070990,12.212993232213000,nex-795
445,-66.985257714072191,18.028638410634187,PRVI445,PRVI,-66.984657949099997,18.035548278099998,-66.984941815599996,18.020280473600000,i,o,-1,0,,63,wb-259,1.000000000000000,3.939529891947740,11.818589675843199,tnx-1000000137
446,-67.150636242168787,18.297476060272004,PRVI446,PRVI,-67.150649011900001,18.297349777299999,-67.152275205199999,18.303103020599998,o,i,1,0,,76,wb-2454,1.000000000000000,3.115555555555560,9.346666666666669,nex-2455
447,-67.025202705340519,17.984020131923614,PRVI447,PRVI,-67.023527426800001,17.982923662099999,-67.025244580500001,17.984052873800000,o,i,1,0,,89,wb-1934,1.000000000000000,3.304960777301270,9.914882331903820,nex-1204
448,-67.151359780929113,18.218133180302061,PRVI448,PRVI,-67.153159470700004,18.215470728300001,-67.151448670199997,18.220312129700002,o,i,1,0,,92,wb-1810,1.000000000000000,3.115555555555560,9.346666666666669,nex-1811
449,-65.859279474268305,18.081873327691994,PRVI449,PRVI,-65.854373801600005,18.081280109500000,-65.871330207000000,18.092070779000000,o,i,1,0,,96,wb-791,1.000000000000000,5.856901698323870,17.570705094971601,nex-792
450,-66.773588863435236,18.016240410866317,PRVI450,PRVI,-66.769376348999998,18.006092072800001,-66.773435350400007,18.018821343199999,o,i,1,0,,105,wb-2924,1.000000000000000,4.501071199500200,13.503213598500601,tnx-1000000222
451,-66.058074547802107,18.406817053764087,PRVI451,PRVI,-66.063935338700006,18.410012669200000,-66.058002470100007,18.406485868299999,o,i,1,0,,106,wb-2981,1.000000000000000,3.115555555555560,9.346666666666669,nex-2982
452,-65.915714340144632,18.358906709577013,PRVI452,PRVI,-65.916310835000004,18.359850608999999,-65.912726891099993,18.356881989400001,o,i,1,0,,126,wb-2889,1.000000000000000,3.115555555555560,9.346666666666669,nex-494
453,-67.112010086895964,18.270461996224185,PRVI453,PRVI,-67.112316924699996,18.270061060500002,-67.105855857099996,18.270837011899999,o,i,1,0,,140,wb-404,1.000000000000000,8.530680460661641,25.592041381984899,nex-405
454,-67.164985843621764,18.126239119040179,PRVI454,PRVI,-67.166042806500002,18.127011168799999,-67.162126271899993,18.124835368199999,o,i,1,0,,216,wb-4989,1.000000000000000,3.115555555555560,9.346666666666669,nex-931
455,-65.790065515511117,18.385588435457976,PRVI455,PRVI,-65.791792787700004,18.386325466700001,-65.789313853600007,18.385366599800001,o,i,1,0,,235,wb-1794,1.000000000000000,3.115555555555560,9.346666666666669,nex-1795
456,-65.527832483382383,18.093046598321905,PRVI456,PRVI,-65.524975700200002,18.091595917900001,-65.529126701500005,18.094500718599999,o,i,1,0,,273,wb-853,1.000000000000000,3.278013346197880,9.834040038593640,nex-854
457,-67.168811581189459,18.230236282478529,PRVI457,PRVI,-67.171084676500001,18.230655799099999,-67.167607808699998,18.228470598500000,o,i,1,0,,286,wb-4685,1.000000000000000,3.115555555555560,9.346666666666669,nex-769
458,-65.511525768299521,18.095035726018011,PRVI458,PRVI,-65.511677162699996,18.091685984800002,-65.509068962100002,18.102614387999999,o,i,1,0,,309,wb-1371,1.000000000000000,3.115555555555560,9.346666666666669,nex-1372
459,-65.568265500752204,18.100664180707440,PRVI459,PRVI,-65.569298580700007,18.100423719700000,-65.556095309800000,18.094580718200000,o,i,1,0,,319,wb-2642,1.000000000000000,3.115555555555560,9.346666666666669,nex-2643
460,-65.560008314232277,18.107381775548561,PRVI460,PRVI,-65.562908378900005,18.111529589800000,-65.553735109100003,18.096025518699999,o,i,1,0,,330,wb-1861,1.000000000000000,3.746707672951110,11.240123018853300,nex-1862
461,-65.642659926814133,18.266259764676477,PRVI461,PRVI,-65.638653605000002,18.265510167100000,-65.661863212100002,18.263904166200000,o,i,1,0,,353,wb-4536,1.000000000000000,3.588383057723690,10.765149173171100,nex-1627
462,-65.644252385139396,18.284612331294113,PRVI462,PRVI,-65.639445938899996,18.283973772500001,-65.659847945300001,18.290050440600002,o,i,1,0,,357,wb-4519,1.000000000000000,3.595224886373240,10.785674659119699,nex-2809
463,-65.769740451460621,18.369261844458606,PRVI463,PRVI,-65.764651979099995,18.375359063900000,-65.773695848499997,18.367692394900001,o,i,1,0,,362,wb-1483,1.000000000000000,4.618489182077580,13.855467546232800,nex-1484
464,-65.812033928722769,18.105026028428540,PRVI464,PRVI,-65.800989452200000,18.102776916700002,-65.815109789900006,18.102500783000000,o,i,1,0,,368,wb-715,1.000000000000000,6.470700144551570,19.412100433654700,nex-716
465,-67.107714516511692,17.966553134019989,PRVI465,PRVI,-67.107238652299998,17.964114455200001,-67.109992853300000,17.972081124199999,o,i,1,0,,373,wb-4431,1.000000000000000,3.115555555555560,9.346666666666669,nex-981
466,-67.151905735960895,18.240324701823567,PRVI466,PRVI,-67.152154607300005,18.244096589800002,-67.152198470700000,18.236545134499998,o,i,1,0,,378,wb-632,1.000000000000000,3.439166939937010,10.317500819811000,nex-633
467,-67.182118282033059,18.088178502435994,PRVI467,PRVI,-67.184328811499995,18.089388557500001,-67.175086675200006,18.082200555499998,o,i,1,0,,559,wb-3581,1.000000000000000,3.115555555555560,9.346666666666669,nex-1714
468,-66.238302916246539,18.363562586144496,PRVI468,PRVI,-66.238354608300000,18.363573428799999,-66.237465191200002,18.357457184400001,o,i,1,0,,401,wb-1657,1.000000000000000,3.115555555555560,9.346666666666669,nex-1658
469,-65.985449220405144,17.977746358807451,PRVI469,PRVI,-65.985010840000001,17.974170942499999,-65.983792439799998,17.984421078899999,o,i,1,0,,408,wb-4290,1.000000000000000,3.115555555555560,9.346666666666669,nex-1217
470,-67.229221095277296,18.317987317260929,PRVI470,PRVI,-67.230870896400006,18.319693557600001,-67.222667493800003,18.314105156099998,o,i,1,0,,418,wb-927,1.000000000000000,5.268806232335450,15.806418697006301,nex-928
471,-67.134045629102445,18.139192761336915,PRVI471,PRVI,-67.138727006600007,18.138843379000001,-67.133691796799994,18.142205173800001,o,i,1,0,,419,wb-1327,1.000000000000000,3.115555555555560,9.346666666666669,nex-1328
472,-65.645736028195131,18.360605713283064,PRVI472,PRVI,-65.650631410499997,18.366923796599998,-65.643942141500006,18.350175658500000,o,i,1,0,,566,wb-1173,1.000000000000000,3.736116090760300,11.208348272280899,nex-1174
473,-65.769432391391717,18.215761899192330,PRVI473,PRVI,-65.769973244599996,18.215173816800000,-65.769104377700003,18.216118550499999,o,i,1,0,,441,wb-971,1.000000000000000,3.395405314978000,10.186215944934000,nex-972
474,-65.970363682138156,18.384254003419585,PRVI474,PRVI,-65.966829908299999,18.386579797300001,-65.972775643399999,18.382167062499999,o,i,1,0,,452,wb-1615,1.000000000000000,3.830989735759620,11.492969207278900,nex-1616
475,-66.076142468200317,17.974704590844226,PRVI475,PRVI,-66.075273934300000,17.965508471900002,-66.082002536700003,17.983825943799999,o,i,1,0,,457,wb-577,1.000000000000000,6.378001147603350,19.134003442810101,tnx-1000000488
476,-65.799151531617838,18.176210909006272,PRVI476,PRVI,-65.794758851500006,18.172300203799999,-65.802867853999999,18.175589004700001,o,i,1,0,,460,wb-509,1.000000000000000,6.450473493539550,19.351420480618600,nex-510
477,-65.885837312242131,18.387592146560394,PRVI477,PRVI,-65.890400078599995,18.390718299700001,-65.885168083200000,18.387314598800000,o,i,1,0,,464,wb-3982,1.000000000000000,3.115555555555560,9.346666666666669,nex-808
478,-65.841111866719245,18.084282102437101,PRVI478,PRVI,-65.844177865099994,18.079177575700001,-65.833936795400007,18.089123512099999,o,i,1,0,,472,wb-3961,1.000000000000000,3.477264007934860,10.431792023804601,nex-2857
479,-67.147120658291726,18.248333921873041,PRVI479,PRVI,-67.158384296999998,18.258355208499999,-67.143651515200006,18.245862184200000,o,i,1,0,,474,wb-733,1.000000000000000,4.334096778966870,13.002290336900600,nex-734
480,-67.147207491432539,18.099377838116766,PRVI480,PRVI,-67.144307418200000,18.103911451999998,-67.148748621300001,18.087176061600001,o,i,1,0,,476,wb-825,1.000000000000000,6.112952332118890,18.338856996356700,nex-826
481,-65.987421321236923,18.361243321821917,PRVI481,PRVI,-65.986999467199993,18.360491043400000,-65.985716247100001,18.363464990200001,o,i,1,0,,485,wb-1499,1.000000000000000,3.115555555555560,9.346666666666669,nex-1500
482,-66.761757638903873,18.017613078480849,PRVI482,PRVI,-66.764549347599996,18.015382475599999,-66.761517546799993,18.018359543199999,o,i,1,0,,494,wb-651,1.000000000000000,6.821219879527380,20.463659638582101,nex-652
483,-66.961407513545851,17.993413029088060,PRVI483,PRVI,-66.962376341699994,18.002327535399999,-66.961914141199998,17.982913129700002,o,i,1,0,,496,wb-1394,1.000000000000000,4.777845023557280,14.333535070671800,nex-1395
484,-66.056487402671451,18.395345332321256,PRVI484,PRVI,-66.066745939399993,18.402478000300000,-66.056586069399998,18.392713997600001,o,i,1,0,,504,wb-484,2.000000000000000,8.937357179868620,26.812071539605899,nex-485
485,-67.125445729836542,18.281022908580439,PRVI485,PRVI,-67.126131263500000,18.280493414399999,-67.120939061900003,18.283816215500000,o,i,1,0,,511,wb-3790,1.000000000000000,3.115555555555560,9.346666666666669,nex-2358
486,-67.165708675514907,18.128358200570574,PRVI486,PRVI,-67.166370839899997,18.127235591800002,-67.164112672599998,18.131013103400001,o,i,1,0,,516,wb-3770,1.000000000000000,3.115555555555560,9.346666666666669,nex-932
487,-67.236023363987044,18.363686122416652,PRVI487,PRVI,-67.235220898500003,18.368433571800001,-67.236988032300005,18.361085369600001,o,i,1,0,,518,wb-1661,1.000000000000000,3.831434188792020,11.494302566376099,nex-842
488,-66.874075113175877,17.955355066383277,PRVI488,PRVI,-66.874074780300006,17.954297656000001,-66.874968314100002,17.961745324799999,o,i,1,0,,521,wb-2316,1.000000000000000,3.554460754234610,10.663382262703800,tnx-1000000194
489,-67.191734497948687,18.298370995425159,PRVI489,PRVI,-67.194304581500006,18.293243432699999,-67.192635617700006,18.303965020300001,o,i,1,0,,523,wb-1074,1.000000000000000,3.486381893223360,10.459145679670099,nex-1075
490,-65.636752586962302,18.361602567704381,PRVI490,PRVI,-65.636984006199995,18.362279795500001,-65.630892937599995,18.360457595100002,o,i,1,0,,527,wb-3726,1.000000000000000,3.115555555555560,9.346666666666669,nex-1022
491,-65.819751687490339,18.074431313654259,PRVI491,PRVI,-65.817570989999993,18.068610506300001,-65.819441857399994,18.075852508400001,o,i,1,0,,528,wb-1464,1.000000000000000,3.793720698723470,11.381162096170399,nex-1465
492,-65.984339746582009,18.357524267231213,PRVI492,PRVI,-65.984353982000002,18.358270549099998,-65.977435110900004,18.346087185199998,o,i,1,0,,581,wb-1512,1.000000000000000,3.324022064737570,9.972066194212699,nex-1513
493,-66.794105570315764,18.017589560310000,PRVI493,PRVI,-66.795976357399994,18.018838542800001,-66.794168556800003,18.015851342000001,i,o,-1,0,,585,wb-3430,1.000000000000000,3.115555555555560,9.346666666666669,nex-906
494,-67.160203731017305,18.112640265336040,PRVI494,PRVI,-67.163664672199999,18.114426498499999,-67.154762002799998,18.111771964500001,o,i,1,0,,606,wb-1963,1.000000000000000,3.115555555555560,9.346666666666669,nex-1964
495,-67.231826714531223,18.372192997608806,PRVI495,PRVI,-67.231635830800002,18.373009839900000,-67.232443031000003,18.370159772299999,o,i,1,0,,612,wb-2177,1.000000000000000,3.115555555555560,9.346666666666669,nex-2178
496,-65.737928030354283,18.207961516111141,PRVI496,PRVI,-65.739413968299999,18.205755614600001,-65.737010767699999,18.209164348900000,o,i,1,0,,613,wb-3265,1.000000000000000,3.115555555555560,9.346666666666669,nex-1338
497,-65.794798712190754,18.154332953203266,PRVI497,PRVI,-65.793886984200000,18.150917397600001,-65.796616385099995,18.158769799800002,o,i,1,0,,616,wb-3245,1.000000000000000,3.115555555555560,9.346666666666669,nex-926
498,-66.798442194751431,18.016325748434610,PRVI498,PRVI,-66.797285891100003,18.015649741899999,-66.810201295100001,18.020427076400001,o,i,1,0,,617,wb-3243,1.000000000000000,3.115555555555560,9.346666666666669,nex-904
499,-65.647115354390053,18.307325121457211,PRVI499,PRVI,-65.638870939399993,18.319840382999999,-65.656412611199997,18.304563644900000,o,i,1,0,,619,wb-705,1.000000000000000,4.978946225806270,14.936838677418800,nex-706
500,-66.351698201910438,18.431145525445686,PRVI500,PRVI,-66.352318585199995,18.430687405000000,-66.341616026599993,18.426533440400000,o,i,1,0,,629,wb-985,1.000000000000000,6.834209988959740,20.502629966879201,nex-986
501,-66.125520893574333,17.952152951997164,PRVI501,PRVI,-66.125912462200006,17.947757731500001,-66.123308348999998,17.955151068100001,o,i,1,0,,647,wb-3172,1.000000000000000,3.771343167904970,11.314029503714901,nex-2041
502,-65.939481532346804,17.975743722394895,PRVI502,PRVI,-65.938545159000000,17.972017209299999,-65.940544293000002,17.977386544200002,o,i,1,0,,648,wb-1548,1.000000000000000,3.998335372696170,11.995006118088501,tnx-1000000524
503,-66.137341197638136,18.395605928870566,PRVI503,PRVI,-66.139834747199998,18.395756334600001,-66.136932188000003,18.395639476300001,o,i,1,0,,659,wb-3150,1.000000000000000,3.477188722951140,10.431566168853401,nex-358
504,-66.035819753578721,17.983433500555634,PRVI504,PRVI,-66.031997321299997,17.982815944300000,-66.040771324100007,17.987757145600000,o,i,1,0,,669,wb-1247,1.000000000000000,4.761727710399990,14.285183131200000,nex-1248
505,-65.969333080657123,17.981314425320534,PRVI505,PRVI,-65.967079749099995,17.979096554700000,-65.969659435400004,17.983897945599999,o,i,1,0,,680,wb-731,1.000000000000000,6.737978930527790,20.213936791583400,nex-732
506,-66.730894668054475,18.025299019234410,PRVI506,PRVI,-66.728892869999996,18.013782475700001,-66.727324336500004,18.034948748600002,o,i,1,0,,696,wb-455,2.000000000000000,11.305117123851600,33.915351371554898,nex-456
507,-65.834543356990309,18.363654923136266,PRVI507,PRVI,-65.828913998900006,18.372331261999999,-65.835558800699999,18.358176257699999,o,i,1,0,,698,wb-559,1.000000000000000,8.180189820030330,24.540569460091000,nex-560
508,-65.383949347584291,18.127456291174951,PRVI508,PRVI,-65.380165522799999,18.127334797400000,-65.392071326500002,18.128169130800000,o,i,1,0,,700,wb-3077,1.000000000000000,3.115555555555560,9.346666666666669,nex-788
509,-65.664741494524321,18.346685839380029,PRVI509,PRVI,-65.664347614500002,18.352204992099999,-65.679113151799996,18.323201650000001,o,i,1,0,,168,wb-887,1.000000000000000,4.450020799125250,13.350062397375700,nex-888
510,-66.308143106219347,17.987277518642600,PRVI510,PRVI,-66.308330339899996,17.986164074200001,-66.308420806699999,17.991306142399999,o,i,1,0,,186,wb-1429,1.000000000000000,4.853788396324270,14.561365188972800,tnx-1000000390
511,-66.255505111471678,18.389950534089905,PRVI511,PRVI,-66.252465989200005,18.393997206300000,-66.271594535500000,18.383743591500000,o,i,1,1,,196,wb-718,1.000000000000000,7.731841301612130,23.195523904836399,nex-719
512,-65.767686237130079,18.203530595060954,PRVI512,PRVI,-65.765717976399998,18.204793547200001,-65.769020643999994,18.199381745600000,o,i,1,0,,8,wb-2817,1.000000000000000,3.115555555555560,9.346666666666669,nex-2818
513,-65.656606988121951,18.307234357379741,PRVI513,PRVI,-65.656210544499999,18.306916778900000,-65.660234945699997,18.306733778800002,o,i,1,0,,10,wb-372,2.000000000000000,10.184366187432399,30.553098562297201,nex-373
514,-66.902481055256430,18.479896702470910,PRVI514,PRVI,-66.901488397899996,18.483306077300000,-66.918928336299999,18.470043673100001,o,i,1,0,,13,wb-3057,1.000000000000000,9.986892041252410,29.960676123757199,tnx-1000000118
515,-66.959327872683161,18.021807119003370,PRVI515,PRVI,-66.959510341100000,18.018986140300001,-66.957656190600005,18.027223981300001,o,i,1,0,,28,wb-1426,1.000000000000000,3.115555555555560,9.346666666666669,nex-1427
516,-67.166664223175303,18.075422340468663,PRVI516,PRVI,-67.166867605899995,18.074984886900001,-67.161213670899997,18.081652555600002,o,i,1,0,,48,wb-1334,1.000000000000000,3.115555555555560,9.346666666666669,nex-1335
517,-66.758400237680803,18.013654186391648,PRVI517,PRVI,-66.758780479199999,18.014031875299999,-66.746344675299994,18.014489142300000,o,i,1,0,,57,wb-1280,1.000000000000000,4.522344493510230,13.567033480530700,nex-1281
518,-67.167389727853617,18.130797252791012,PRVI518,PRVI,-67.168644073999999,18.128769302599999,-67.166901406799994,18.131926703600001,o,i,1,0,,62,wb-2976,1.000000000000000,3.115555555555560,9.346666666666669,nex-933
519,-66.250459475024741,18.408000408691976,PRVI519,PRVI,-66.250438929500007,18.411871600100000,-66.249099328900002,18.403501397700001,o,i,1,0,,75,wb-545,1.000000000000000,3.115555555555560,9.346666666666669,nex-546
520,-65.642928377142823,18.271265732027985,PRVI520,PRVI,-65.632858736800003,18.280797838300000,-65.654818610099994,18.271297635200000,o,i,1,0,,219,wb-1415,1.000000000000000,5.512945694859570,16.538837084578699,tnx-1000000574
521,-65.861682547311659,18.377862943420155,PRVI521,PRVI,-65.863577209699997,18.381241197400001,-65.871120078299995,18.356087789899998,o,i,1,0,,228,wb-2768,1.000000000000000,4.237435986568730,12.712307959706200,nex-654
522,-66.847177565292384,17.957690907009805,PRVI522,PRVI,-66.847259905399994,17.956666657100001,-66.847691972299998,17.960479724900001,o,i,1,0,,83,wb-1884,1.000000000000000,4.641604648336920,13.924813945010801,nex-1885
523,-67.112143544488958,18.270549936430484,PRVI523,PRVI,-67.112316924699996,18.270061060500002,-67.109202682100005,18.271615684000000,o,i,1,0,,90,wb-5514,1.000000000000000,3.115555555555560,9.346666666666669,nex-405
524,-67.183731599233852,18.298881750092733,PRVI524,PRVI,-67.182896481200004,18.295497351300000,-67.183540014800002,18.301913419800002,o,i,1,0,,230,wb-2761,1.000000000000000,3.115555555555560,9.346666666666669,nex-1039
525,-67.243249793443169,18.367650700019851,PRVI525,PRVI,-67.245536436199998,18.373830796099998,-67.242683900700001,18.362222036500000,o,i,1,0,,98,wb-1567,1.000000000000000,3.115555555555560,9.346666666666669,nex-1568
526,-65.502044135928088,18.094649597600892,PRVI526,PRVI,-65.501315959500005,18.092872718599999,-65.502857493500002,18.098026520099999,o,i,1,0,,101,wb-2928,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000597
527,-67.114968372592273,18.374818530550783,PRVI527,PRVI,-67.115377719099996,18.374997783900000,-67.106934592399995,18.370152641000001,o,i,1,0,,117,wb-1571,1.000000000000000,3.115555555555560,9.346666666666669,nex-1572
528,-67.159331141319058,18.236273590553822,PRVI528,PRVI,-67.162790528299993,18.244662716899999,-67.158913672799997,18.233751533600000,o,i,1,0,,118,wb-1343,1.000000000000000,3.856385105479220,11.569155316437699,nex-1344
529,-65.853201975490720,18.084292838543718,PRVI529,PRVI,-65.854373801600005,18.081280109500000,-65.851249401000004,18.103818916100000,o,i,1,0,,122,wb-2894,1.000000000000000,4.823428872802480,14.470286618407400,nex-792
530,-67.128259370373598,18.286244708726372,PRVI530,PRVI,-67.129775019899995,18.283222116200001,-67.122302595899995,18.295959019000001,o,i,1,0,,132,wb-2725,1.000000000000000,3.115555555555560,9.346666666666669,nex-2726
531,-65.770252131530583,18.366301530791077,PRVI531,PRVI,-65.767359846500000,18.367310861499998,-65.769051580300001,18.361697193200001,o,i,1,0,,151,wb-517,2.000000000000000,8.823579075674900,26.470737227024699,nex-518
532,-65.661780290527929,18.233059104194353,PRVI532,PRVI,-65.658954343900007,18.227205755500002,-65.667666346900006,18.242444226500002,o,i,1,0,,154,wb-1851,1.000000000000000,4.079139172390700,12.237417517172100,nex-1852
533,-66.690693044448381,18.432913927136099,PRVI533,PRVI,-66.696227133799994,18.435084399800001,-66.690780865400001,18.429463998199999,o,i,1,0,,163,wb-1362,1.000000000000000,3.115555555555560,9.346666666666669,nex-1363
534,-65.656542560690582,18.312592597270623,PRVI534,PRVI,-65.654053010599995,18.315604448199998,-65.669436015399995,18.314123980800002,o,i,1,0,,167,wb-1883,1.000000000000000,4.700298249358660,14.100894748076000,nex-374
535,-67.251308695639750,18.344577842893159,PRVI535,PRVI,-67.256510238000004,18.345140964599999,-67.250334502800001,18.344496364600001,o,i,1,0,,298,wb-1724,1.000000000000000,3.156198507984460,9.468595523953390,nex-1725
536,-65.388856930902591,18.150488906338012,PRVI536,PRVI,-65.388844726100004,18.160165806900000,-65.389465926000000,18.148046536700001,o,i,1,0,,304,wb-1793,1.000000000000000,4.468484266957220,13.405452800871700,tnx-1000000619
537,-65.320875131482069,18.133292884958735,PRVI537,PRVI,-65.319934904199997,18.127467798400001,-65.320503504499996,18.135024600600001,o,i,1,0,,311,wb-1917,1.000000000000000,3.115555555555560,9.346666666666669,nex-1918
538,-65.655435898148141,18.353926900805902,PRVI538,PRVI,-65.660139346600005,18.357401860400000,-65.647540142599993,18.349024791400002,o,i,1,0,,340,wb-1646,1.000000000000000,3.115555555555560,9.346666666666669,nex-1647
539,-66.718789757341369,18.000922410440921,PRVI539,PRVI,-66.723766401299997,17.991671202599999,-66.699010727300006,18.006601274099999,o,i,1,0,,345,wb-2620,1.000000000000000,4.733931000729530,14.201793002188600,tnx-1000000240
540,-66.288616012418970,18.444996703734944,PRVI540,PRVI,-66.287087785099999,18.446091684500001,-66.289372808699994,18.441091874700000,o,i,1,0,,347,wb-1263,1.000000000000000,3.296160989351490,9.888482968054459,nex-1264
541,-67.117949680033689,18.377760130225852,PRVI541,PRVI,-67.118602728499994,18.377787332600001,-67.114931795199993,18.385430578600001,o,i,1,1,,369,wb-2087,1.000000000000000,3.115555555555560,9.346666666666669,nex-2088
542,-66.942110664175743,17.942876310193583,PRVI542,PRVI,-66.937085199500004,17.941355317799999,-66.948740336599997,17.949753453500001,o,i,1,0,,386,wb-1302,1.000000000000000,4.711319223530130,14.133957670590400,nex-1303
543,-65.866949514108740,18.378763078453346,PRVI543,PRVI,-65.863577209699997,18.381241197400001,-65.874176879499998,18.373007794799999,o,i,1,0,,397,wb-653,1.000000000000000,4.628907334570160,13.886722003710499,nex-654
544,-65.779602776746685,18.218316559261837,PRVI544,PRVI,-65.779557447599998,18.218138017600001,-65.778347247400006,18.224962752900002,o,i,1,0,,400,wb-1270,1.000000000000000,3.115555555555560,9.346666666666669,nex-1271
545,-66.236319445286142,18.385432229513810,PRVI545,PRVI,-66.236298991300004,18.385465792600002,-66.237383191600003,18.380484391100001,o,i,1,0,,412,wb-2509,1.000000000000000,3.115555555555560,9.346666666666669,nex-597
546,-66.013193405351331,18.351590343419673,PRVI546,PRVI,-66.010136629399994,18.354123985000001,-66.016659656399995,18.350978652700000,o,i,1,0,,413,wb-957,1.000000000000000,4.764056691750750,14.292170075252200,nex-958
547,-67.150610352485728,18.129165377180470,PRVI547,PRVI,-67.149445563900002,18.129997001200000,-67.152588269000006,18.128711969499999,o,i,1,0,,429,wb-4172,1.000000000000000,3.115555555555560,9.346666666666669,nex-1081
548,-65.919188029104248,17.976752391209914,PRVI548,PRVI,-65.917684619300005,17.975548744000001,-65.919153019700005,17.977185344500000,o,i,1,0,,432,wb-1717,1.000000000000000,3.120281635876070,9.360844907628209,tnx-1000000527
549,-67.166673003256449,18.229829036181115,PRVI549,PRVI,-67.166502875000006,18.230173132400001,-67.163093473900005,18.226326731299999,o,i,1,0,,580,wb-2686,1.000000000000000,3.115555555555560,9.346666666666669,nex-2687
550,-67.170176565895758,18.101880091992712,PRVI550,PRVI,-67.172214608000004,18.102502977200000,-67.165712272500002,18.096592093200002,o,i,1,0,,439,wb-2491,1.000000000000000,3.115555555555560,9.346666666666669,nex-2492
551,-66.193543283895394,18.432103944641369,PRVI551,PRVI,-66.198401713899997,18.436648274800000,-66.193524112299997,18.432098606899999,o,i,1,0,,491,wb-2364,1.000000000000000,5.082355592595950,15.247066777787801,tnx-1000000380
552,-65.966614162113842,18.375803282795289,PRVI552,PRVI,-65.962005301399998,18.374821924100001,-65.966919108200003,18.375660660699999,o,i,1,0,,503,wb-1998,1.000000000000000,3.115555555555560,9.346666666666669,nex-1999
553,-65.849922302672098,18.085362645070063,PRVI553,PRVI,-65.844177865099994,18.079177575700001,-65.846128865899999,18.093468713200000,o,i,1,0,,507,wb-2856,1.000000000000000,3.562620473560780,10.687861420682299,nex-2857
554,-67.022538111244785,17.983916834894046,PRVI554,PRVI,-67.023527426800001,17.982923662099999,-67.010754956300005,17.987711130299999,o,i,1,0,,514,wb-1203,1.000000000000000,3.126315895101450,9.378947685304350,nex-1204
555,-66.846718668231915,17.957104786456796,PRVI555,PRVI,-66.847259905399994,17.956666657100001,-66.828691699999993,17.969746061199999,o,i,1,0,,526,wb-3727,1.000000000000000,3.524240587072310,10.572721761216901,nex-1885
