OID_,hl_link,long,lat,start_DomL,end_DomLoc,multInt,FlowDir,flag,hf_id,poi_id,hl_uri,flowpath_id,order_,TopWdth,TopWdthCC,START_X,START_Y,END_X,END_Y
286,HI288,-157.162452503724893,21.094049650563466,o,i,0,1,,80000500001067.000000000000000,359,coastal-HI288,wb-2060,1.000000000000000,4.879599137138200,14.638797411414600,-157.162085829000006,21.099985794300000,-157.161403962999998,21.091705394700000
287,HI289,-157.157677713217339,21.093952996952687,o,i,0,1,,80000500000303.000000000000000,304,coastal-HI289,wb-1971,1.000000000000000,3.555439870642370,10.666319611927101,-157.151198163000004,21.116409993200001,-157.157731630000001,21.092718928000000
288,HI290,-157.150406191479362,21.094653305544313,o,i,0,1,,80000500001073.000000000000000,362,coastal-HI290,wb-2099,1.000000000000000,3.907976723323190,11.723930169969600,-157.147536363000000,21.105454193800000,-157.150374962999990,21.092394794600001
289,HI291,-157.134913710601268,21.097980574251455,o,i,0,1,,80000500000185.000000000000000,288,coastal-HI291,wb-2150,1.000000000000000,3.642189939415780,10.926569818247300,-157.134893164000005,21.098462327299998,-157.134670363999987,21.095285594200000
290,HI292,-157.020588478571995,21.094493018888901,o,i,0,1,,80000500000922.000000000000000,349,coastal-HI292,wb-2013,2.000000000000000,7.740184370507180,23.220553111521500,-157.001081300999999,21.108539191700000,-157.025127701000002,21.090487926400002
291,HI293,-156.991456330761935,21.078520360262864,o,i,0,1,,80000500001095.000000000000000,365,coastal-HI293,wb-1911,1.000000000000000,3.713849159119680,11.141547477359101,-156.967255902000005,21.103330924900000,-156.992263901999991,21.076943793400002
292,HI294,-156.975638176620947,21.072100208912154,o,i,0,1,,80000500000728.000000000000000,326,coastal-HI294,wb-2068,1.000000000000000,5.165239105562280,15.495717316686800,-156.960237503000002,21.093182992100001,-156.976147835999996,21.070669793600000
293,HI297,-156.879499299190826,21.055047165666508,o,i,0,1,,80000500000080.000000000000000,281,coastal-HI297,wb-2014,1.000000000000000,6.335584006818940,19.006752020456801,-156.879518039000004,21.059470926300001,-156.882133906000007,21.047538993600000
294,HI298,-156.869724320889986,21.054220400683761,o,i,0,1,,80000500000081.000000000000000,282,coastal-HI298,wb-2020,1.000000000000000,5.455371467053330,16.366114401160001,-156.871356240000011,21.060197992799999,-156.868529440000003,21.049469593400001
295,HI299,-156.837360925523797,21.059947430155823,o,i,0,1,,80000500000730.000000000000000,327,coastal-HI299,wb-2264,1.000000000000000,4.005038230141500,12.015114690424500,-156.848511239999993,21.102356723500002,-156.837399040999998,21.059688392399998
296,HI300,-156.825961876494858,21.064157140218832,o,i,0,1,,80000500000251.000000000000000,295,coastal-HI300,wb-2081,1.000000000000000,4.584609159418600,13.753827478255801,-156.829185241000005,21.073289524800000,-156.823612507999997,21.061652925400001
297,HI301,-156.804377756918512,21.070466742942475,o,i,0,1,,80000500000119.000000000000000,284,coastal-HI301,wb-2033,1.000000000000000,5.671676798036440,17.015030394109299,-156.805858908000005,21.072638124600001,-156.802601041999992,21.066818724899999
298,HI302,-156.796161356848927,21.073469038272584,o,i,0,1,,80000500001010.000000000000000,353,coastal-HI302,wb-1925,1.000000000000000,3.457084931976250,10.371254795928801,-156.808096040999999,21.098826923099999,-156.795527908999986,21.071302724500001
299,HI303,-156.789151010350622,21.077671389132110,o,i,0,1,,80000500000848.000000000000000,339,coastal-HI303,wb-1945,1.000000000000000,3.272488824495860,9.817466473487590,-156.807278908000001,21.103770122899999,-156.788625709000002,21.077433324099999
300,HI304,-156.785408503699188,21.081173292295500,o,i,0,1,,80000500000404.000000000000000,308,coastal-HI304,wb-2137,1.000000000000000,3.725166615332680,11.175499845998001,-156.785949641999991,21.081781723799999,-156.784416842000013,21.079996590600000
301,HI305,-156.779463828045039,21.085305609287715,o,i,0,1,,80000500000856.000000000000000,340,coastal-HI305,wb-2065,1.000000000000000,4.507203307951140,13.521609923853401,-156.788432308000012,21.094448123100001,-156.778380442000014,21.083697390299999
302,HI306,-156.773961727411830,21.087365495180375,o,i,0,1,,80000500001024.000000000000000,354,coastal-HI306,wb-2044,1.000000000000000,4.651957291406640,13.955871874219900,-156.775442308999999,21.089351189900000,-156.773236642000001,21.086467123399999
303,HI307,-156.760566857408179,21.096973548378475,o,i,0,1,,80000500000568.000000000000000,315,coastal-HI307,wb-2052,1.000000000000000,5.498227948070370,16.494683844211099,-156.763162509000011,21.100364722500000,-156.759997709000004,21.095398389400000
304,HI308,-156.731779525843791,21.122255180855536,o,i,0,1,,80000500001173.000000000000000,368,coastal-HI308,wb-1907,1.000000000000000,2.808820027639130,8.426460082917391,-156.748977709000002,21.128703787399999,-156.731140643000003,21.122173187500000
305,HI309,-156.731224811623349,21.124056064568613,o,i,0,1,,80000500000719.000000000000000,324,coastal-HI309,wb-1950,1.000000000000000,3.168843611712490,9.506530835137470,-156.751819108999996,21.131502787300001,-156.730767243000003,21.123887320800002
306,HI310,-156.726655381749396,21.128244391942900,o,i,0,1,,80000500000868.000000000000000,341,coastal-HI310,wb-1940,1.000000000000000,3.052093778459940,9.156281335379809,-156.740926642999995,21.136458386899999,-156.725818709999999,21.127685920499999
307,HI311,-156.730568900920019,21.158250775851851,o,i,0,1,,80000500000726.000000000000000,325,coastal-HI311,wb-2069,1.000000000000000,4.789023811169970,14.367071433509899,-156.732222709000013,21.155075185699999,-156.730455043000006,21.158255785500000
308,HI312,-156.736271267398820,21.163976019820257,o,i,0,1,,80000500000872.000000000000000,342,coastal-HI312,wb-1938,1.000000000000000,2.731622626671410,8.194867880014240,-156.750901241999998,21.164921518700002,-156.736168442000007,21.163727585299998
309,HI313,-156.983833167522931,21.186222342126651,o,i,0,1,,80000500000049.000000000000000,280,coastal-HI313,wb-2036,1.000000000000000,6.114033245453590,18.342099736360801,-156.958805035000012,21.157189321699999,-156.984783633999996,21.186912787000001
310,HI314,-157.118238241102063,21.196527008993289,o,i,0,1,,80000500000186.000000000000000,289,coastal-HI314,wb-1981,1.000000000000000,3.205633818605540,9.616901455816610,-157.110058629999997,21.184041788700000,-157.118115762999992,21.196722321399999
311,HI315,-157.125928310816334,21.197550080004053,o,i,0,1,,80000500000908.000000000000000,347,coastal-HI315,wb-2108,1.000000000000000,5.664928335658370,16.994785006975100,-157.125366028999991,21.195066188300000,-157.125653228999994,21.198408121400000
312,HI316,-157.143403655542073,21.195802440883465,o,i,0,1,,80000500000030.000000000000000,278,coastal-HI316,wb-1991,1.000000000000000,3.782883108458880,11.348649325376600,-157.126418828999988,21.180509989099999,-157.144163362000000,21.196851321800001
313,HI317,-157.150871144653422,21.191477543143545,o,i,0,1,,80000500000903.000000000000000,345,coastal-HI317,wb-2109,1.000000000000000,5.304335289381680,15.913005868145000,-157.147474361999997,21.188053588999999,-157.155499428000013,21.194340722000000
314,HI318,-157.162114846131175,21.194216541712276,o,i,0,1,,80000500000606.000000000000000,320,coastal-HI318,wb-2289,1.000000000000000,5.917236280902220,17.751708842706702,-157.163559028999998,21.142884991799999,-157.158370160999993,21.194136722100001
315,HI319,-157.154267349396633,21.191407611107334,o,i,0,1,,80000500000756.000000000000000,336,coastal-HI319,wb-2006,1.000000000000000,6.368528093419460,19.105584280258402,-157.153485561999986,21.188108522400000,-157.155499428000013,21.194340722000000
316,HI320,-157.098037632145264,21.120017584973397,o,i,0,1,,80000500000759.000000000000000,338,coastal-HI320,wb-2038,1.000000000000000,8.261941859598389,24.785825578795201,-157.097151763999989,21.123407725400000,-157.097610830999997,21.118469525700000
317,HI321,-157.042336895415872,21.104847798013953,o,i,0,1,,80000500000280.000000000000000,298,coastal-HI321,wb-2031,1.000000000000000,5.946716843985230,17.840150531955700,-157.008912634000012,21.125732324200001,-157.046986032999996,21.096089326300000
318,HI322,-157.104867736436233,21.116467733424674,o,i,0,1,,80000500000033.000000000000000,279,coastal-HI322,wb-2023,1.000000000000000,6.292496486670330,18.877489460010999,-157.117658229999989,21.128168525400000,-157.108144363999997,21.111391792900001
319,HI323,-157.109673689461090,21.114494931787416,o,i,0,1,,80000500000758.000000000000000,337,coastal-HI323,wb-2112,1.000000000000000,4.348557594650720,13.045672783952201,-157.111569564000007,21.117806325899998,-157.108144363999997,21.111391792900001
320,HI324,-157.058913159650359,21.108887570099004,o,i,0,1,,80000500000912.000000000000000,348,coastal-HI324,wb-2107,1.000000000000000,5.121275627440750,15.363826882322300,-157.036759832999991,21.128792190999999,-157.058897432999999,21.105005192699998
321,HI325,-157.051518253730961,21.110018769651784,o,i,0,1,,80000500000279.000000000000000,297,coastal-HI325,wb-1975,1.000000000000000,4.351769689884050,13.055309069652100,-157.021908900000000,21.125468191000000,-157.059247833000001,21.099681526299999
322,HI326,-157.096328143248940,21.119575199288871,o,i,0,1,,80000500000577.000000000000000,316,coastal-HI326,wb-2295,1.000000000000000,4.436812356454640,13.310437069363900,-157.063004231999997,21.142864123900001,-157.097610830999997,21.118469525700000
323,HI327,-156.937896574266176,21.065773010541189,o,i,0,1,,80000500001104.000000000000000,366,coastal-HI327,wb-2059,1.000000000000000,4.426275606485120,13.278826819455400,-156.935547503999999,21.072776592899999,-156.938943104000003,21.065086193399999
324,HI328,-156.930494477722533,21.169400030914076,o,i,0,1,,80000500000343.000000000000000,307,coastal-HI328,wb-2001,1.000000000000000,6.584575581931410,19.753726745794200,-156.930379835999986,21.169129987400002,-156.930563436000000,21.169565920699998
325,HI329,-157.247662929226721,21.174457012634026,o,i,0,1,,80000500000585.000000000000000,318,coastal-HI329,wb-2009,1.000000000000000,7.139027161212360,21.417081483637102,-157.242321225000012,21.170407724499999,-157.253438224999996,21.175248724399999
