OID_,vpuID,domain,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link,flag,poi_id,flowpath_id,nex_id,START_X,START_Y,END_X,END_Y,order_,TopWdth,TopWdthCC,outside
412, ,gl,i,o,1,0,-81.660353172960527,42.479492907471752,LakeErie412,wrong flowdir,122,wb-23206,tnx-1000000770,-81.658868099399996,42.478337102300003,-81.675798417099998,42.498958116499999,1.000000000000000,6.389291671427840,19.167875014283499,0
413, ,gl,i,o,1,0,-81.670848475276898,42.473105612034431,LakeErie413,wrong flowdir,128,wb-23205,tnx-1000000771,-81.670271485200004,42.471545437700001,-81.722482598200003,42.543291565099999,1.000000000000000,8.465411634557910,25.396234903673701,0
414, ,gl,i,o,1,0,-81.691435709690211,42.459958012951972,LakeErie414,wrong flowdir,191,wb-23204,tnx-1000000774,-81.690192383300001,42.458513564199997,-81.696071053899999,42.467180253499997,1.000000000000000,5.387699091995290,16.163097275985901,0
415, ,gl,i,o,1,0,-81.700885183204605,42.456482518153734,LakeErie415,wrong flowdir,117,wb-23203,tnx-1000000775,-81.698669777899994,42.452180213699997,-81.723910244799995,42.497069220299998,1.000000000000000,7.773270439686690,23.319811319060101,0
416, ,gl,i,o,1,0,-81.729960873795278,42.435222584554708,LakeErie416,wrong flowdir,81,wb-23202,tnx-1000000778,-81.727666542999998,42.434436952399999,-81.730905727800007,42.435846835500001,1.000000000000000,5.291749407556280,15.875248222668800,0
417, ,gl,i,o,1,0,-81.835481183909451,42.381013389656232,LakeErie417,wrong flowdir,78,wb-23201,tnx-1000000786,-81.829087372700002,42.363402194300001,-81.823417492999994,42.449291311099998,1.000000000000000,8.588427980431200,25.765283941293600,0
418, ,gl,i,o,1,0,-81.862249583751236,42.371158099766546,LakeErie418,wrong flowdir,118,wb-23199,tnx-1000000793,-81.837293546300003,42.344179920800002,-81.881380105500000,42.392068934400001,1.000000000000000,6.392733255897300,19.178199767691900,0
419, ,gl,i,o,1,0,-82.746007436394052,42.038710258771459,LakeErie419,wrong flowdir,87,wb-23180,tnx-1000000765,-82.741079982100004,42.025707713400003,-82.697860359399996,42.059070800500002,1.000000000000000,8.172782097368170,24.518346292104500,0
420, ,gl,o,i,1,0,-83.022776466160963,42.332514816005983,LakeErie420,,75,wb-23116,nex-23,-83.020796835100001,42.348959255799997,-83.035786539000000,42.325181954500003,1.000000000000000,5.290924129416820,15.872772388250500,0
421, ,gl,o,i,1,0,-83.021488917579461,42.328976196894018,LakeErie421,,443,wb-21,nex-22,-83.019511332700006,42.329293093700002,-83.029076585200002,42.326737521600002,5.000000000000000,51.261524770931999,153.784574312795996,0
422, ,gl,o,i,1,0,-83.022150527224994,42.330794568514591,LakeErie422,,385,wb-23114,nex-22,-82.989531406400005,42.345625929699999,-83.029076585200002,42.326737521600002,1.000000000000000,5.064241886743970,15.192725660231901,0
423, ,gl,o,i,1,0,-83.003981368345421,42.280824093357296,LakeErie423,,76,wb-23120,nex-23121,-82.987103537099998,42.289182010600001,-83.067622934300005,42.249848534000002,1.000000000000000,8.397047026782010,25.191141080346000,0
424, ,gl,o,i,1,0,-82.888135765553102,42.126848654042192,LakeErie424,,137,wb-23125,nex-23126,-82.869036223899997,42.128959782599999,-82.937706267500005,42.121293054799999,1.000000000000000,10.022366601819600,30.067099805458799,0
425, ,gl,o,i,1,0,-82.907375047520361,42.148848656840073,LakeErie425,,91,wb-23137,nex-23126,-82.894163013599993,42.167515349900000,-82.937706267500005,42.121293054799999,1.000000000000000,6.881731803456040,20.645195410368100,0
426, ,gl,o,i,1,0,-82.806647614895496,42.050939711198794,LakeErie426,,51,wb-23174,nex-23168,-82.804648946000000,42.067181998199999,-82.832488067300005,42.034404170499997,1.000000000000000,6.754205257553780,20.262615772661299,0
427, ,gl,o,i,1,0,-82.821066936290038,42.064610205796441,LakeErie427,,123,wb-23166,nex-23167,-82.817926212100005,42.104848690200001,-82.842053368300000,42.046515286000002,2.000000000000000,11.362939243866901,34.088817731600798,0
428, ,gl,o,i,1,0,-82.759694933574281,42.049084186785819,LakeErie428,,61,wb-23177,nex-23178,-82.753396260399995,42.074182042399997,-82.764960164700000,42.045070893800002,1.000000000000000,6.489893551297670,19.469680653893001,0
429, ,gl,o,i,1,0,-82.774525451088664,42.052535100414616,LakeErie429,,53,wb-23179,nex-23178,-82.775810391099995,42.072404246399998,-82.764960164700000,42.045070893800002,1.000000000000000,6.110320851441270,18.330962554323801,0
430, ,gl,o,i,1,0,-82.597632072761883,42.066287551129619,LakeErie430,,65,wb-23181,tnx-1000000807,-82.626191982400002,42.067626208699998,-82.573644556800005,42.010077763500000,1.000000000000000,9.056461532186580,27.169384596559802,0
431, ,gl,o,i,1,0,-82.535678632263057,42.103264346172693,LakeErie431,,106,wb-23187,nex-23188,-82.562518608999994,42.109737267500002,-82.509409588200000,42.062514826799998,1.000000000000000,7.564864618418610,22.694593855255800,0
432, ,gl,o,i,1,0,-82.589041646954399,42.073737249874227,LakeErie432,,71,wb-23191,nex-23192,-82.596353968900004,42.075515046600003,-82.546956974699995,42.061403797499999,1.000000000000000,6.889034350173850,20.667103050521600,0
433, ,gl,o,i,1,0,-82.179791043122123,42.208757943724152,LakeErie433,,70,wb-23198,tnx-1000000790,-82.188901099899994,42.216070305199999,-82.178785825299997,42.208197829400000,1.000000000000000,5.360586971713820,16.081760915141501,0
434, ,gl,o,i,1,0,-80.918752427782294,42.661320831691057,LakeErie434,,207,wb-23230,tnx-1000000824,-80.919000804899994,42.661625250500002,-80.917264725899997,42.660274092599998,1.000000000000000,5.379968545823200,16.139905637469599,0
335,,gl,o,i,1,,-80.480333401565190,42.646586587501076,LakeErie5, ,421,wb-6045,nex-6046,-80.469861898700003,42.649403016999997,-80.458297923800004,42.598402882300000,3.000000000000000,12.010569194895000,36.031707584685101,0
336,,gl,o,i,1,,-80.803783697259803,42.669518600902734,LakeErie6, ,481,wb-6161,tnx-1000000851,-80.787656943000002,42.672847508600000,-80.806758625200004,42.641936095799998,3.000000000000000,22.999052552891900,68.997157658675704,0
337,,gl,o,i,1,,-80.070984170882753,42.823070162757858,LakeErie7, ,470,wb-6097,tnx-1000000885,-80.183617960600003,42.931514889100001,-80.070313921600004,42.797443460499998,2.000000000000000,15.012068531157301,45.036205593471898,0
338,,gl,o,i,1,,-79.772582677748346,43.069193350392879,LakeErie8, ,477,wb-5232,nex-5233,-79.794012101199996,43.084737535499997,-79.773025634099994,43.061404141300002,2.000000000000000,12.149376540606699,36.448129621820001,0
