OID_,id,START_X,START_Y,END_X,END_Y,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link
567,800013685,-159.605969251999994,21.923267434400000,-159.598497318999989,21.909108235300000,o,i,1,0,-159.599642536000005,21.909710139300000,HI-568
568,800000755,-159.327272063999999,22.109738417999999,-159.326019930000001,22.105002018299999,o,i,1,0,-159.326055454999988,22.105774359200002,HI-569
569,800000748,-159.326872129999998,22.098740218700001,-159.318350129999999,22.098986485600001,o,i,1,0,-159.320278962000003,22.098137902700000,HI-570
570,800014165,-159.341475529000007,22.094980286100000,-159.318265663999995,22.081753886800001,o,i,1,0,-159.325156007999993,22.080148389000001,HI-571
571,800014187,-159.336484729999995,22.070819220699999,-159.330689664000005,22.062519021300002,o,i,1,0,-159.336337875999988,22.070208928800000,HI-572
572,800009744,-159.356733329000008,22.059188488699998,-159.346997063000003,22.051180689199999,o,i,1,0,-159.347550001000002,22.053160864100001,HI-573
573,800016419,-159.342024264000003,22.031282290499998,-159.348268264000012,22.023869691100000,i,o,-1,0,-159.347753466000000,22.025115838000001,HI-574
574,800000714,-159.348221263999989,22.017337891499999,-159.341901064000012,22.020983491199999,o,i,1,0,-159.344875421000012,22.016253735599999,HI-575
575,800014154,-159.352568464000001,22.005568692400001,-159.342681730000010,22.007644626200001,o,i,1,0,-159.343932615000000,22.010950871999999,HI-576
576,800011974,-159.350294864000006,21.999180092800000,-159.346709863999990,22.003988026500000,o,i,1,0,-159.348092127000001,22.002862535500000,HI-577
577,800006938,-159.748794511000000,22.092047622599999,-159.749882109999987,22.093550822499999,o,i,1,0,-159.748809588999990,22.092055769600002,HI-578
578,800009163,-159.754015909999993,22.079920290499999,-159.754565509999992,22.080305690500001,o,i,1,0,-159.754265040000007,22.080094989500001,HI-579
579,800006931,-159.759294442999987,22.063431291699999,-159.758520110000006,22.061493024899999,i,o,-1,0,-159.759285514999988,22.063383480700001,HI-580
580,800006915,-159.764438109999986,22.055076092400000,-159.759403310000010,22.048413625799999,i,o,-1,0,-159.760051180999994,22.049480157700000,HI-581
581,800006927,-159.756917843999986,22.027178894300000,-159.755867311000003,22.031331427000001,i,o,-1,0,-159.756052759999989,22.030598388100000,HI-582
582,800013565,-159.757094644000006,22.024794427500002,-159.753420710999990,22.024139627499999,i,o,-1,0,-159.754262366000006,22.024289634500001,HI-583
583,800006929,-159.757206843999995,22.024574094500000,-159.753621444000004,22.023952427499999,i,o,-1,0,-159.754360275000010,22.024080532500001,HI-584
584,800009152,-159.746154044000008,22.008825429500000,-159.746218911000000,22.008528095599999,o,i,1,0,-159.746163547999998,22.008823740499999,HI-585
585,800002366,-159.742078112000002,21.999469296200001,-159.737944445000011,22.000295630099998,i,o,-1,0,-159.739331408999988,22.000008759100002,HI-586
586,800009168,-159.733733712000003,21.995934230400000,-159.737105444999997,21.992723430600002,o,i,1,0,-159.733999100999995,21.995681508400001,HI-587
587,800004630,-159.732652911999992,21.991671830700000,-159.730391311999995,21.992057230600000,i,o,-1,0,-159.730454232999989,21.992000163600000,HI-588
588,800011380,-159.727818113000012,21.987568896900001,-159.725893113000012,21.988350896800000,i,o,-1,0,-159.726563719000012,21.988039054900000,HI-589
589,800011383,-159.728892712999993,21.983757897200000,-159.724121645999986,21.985988296999999,i,o,-1,0,-159.724615276999998,21.985440590000000,HI-590
590,800015824,-159.725538846000006,21.982056297300002,-159.723218245999988,21.985024497000001,i,o,-1,0,-159.723312434000007,21.984904025100001,HI-591
591,800000115,-159.721623913000002,21.984226031100000,-159.721712645999986,21.981813897300000,o,i,1,0,-159.721659711999990,21.983512185100000,HI-592
592,800000124,-159.711221112999993,21.971988631900000,-159.706379113999986,21.975182297600000,i,o,-1,0,-159.706661983999993,21.974657983600000,HI-593
593,800002827,-159.420334727000011,21.905192899999999,-159.421245661999990,21.899922700299999,o,i,1,0,-159.421095544999986,21.902005434199999,HI-594
594,800013961,-159.425269861000004,21.901587234299999,-159.421245661999990,21.899922700299999,o,i,1,0,-159.421748312999995,21.900062853300000,HI-595
595,800014004,-159.421245661999990,21.899922700299999,-159.419235127999997,21.895240634699999,i,o,-1,0,-159.419617765999988,21.895999607600000,HI-596
596,800011972,-159.340097930000013,21.985010627699999,-159.334983730000005,21.988419093400001,o,i,1,0,-159.334995087000010,21.987412019499999,HI-597
597,800015874,-159.680848112999996,22.165292883799999,-159.680895313000008,22.165590283800000,o,i,1,0,-159.680865156000010,22.165400268799999,HI-598
598,800002937,-159.371602529000000,21.950004696400001,-159.372222262999998,21.947801830600000,o,i,1,0,-159.371858602000003,21.949094475500001,HI-599
599,800000096,-159.758569044000012,22.042240493300000,-159.767051710000004,22.042569026300001,o,i,1,0,-159.762195649999995,22.041934330299998,HI-600
600,800011379,-159.733733712000003,21.995934230400000,-159.734372645000008,21.990201030800002,o,i,1,0,-159.733051031000002,21.994054926499999,HI-601
601,800000715,-159.351989328999991,22.041609022900001,-159.352733529000005,22.043856022700002,o,i,1,0,-159.352649240000005,22.043604901799998,HI-602
602,800007385,-159.419235127999997,21.895240634699999,-159.419231862000004,21.889254101100001,o,i,1,0,-159.419181228000014,21.893600033799999,HI-603
603,800007532,-159.314619529999987,22.104641685200001,-159.312162663999999,22.099001618599999,o,i,1,0,-159.314583042999999,22.104369207200001,HI-604
604,800009784,-159.315380330000011,22.110738484799999,-159.310695463999991,22.104150618199998,o,i,1,0,-159.311320843000004,22.105140025200001,HI-605
605,800002369,-159.755460043999989,22.032273226899999,-159.758625110999986,22.028346227200000,o,i,1,0,-159.756215657000013,22.030809812099999,HI-606
606,800014107,-159.389292659999995,22.199709412200001,-159.386498859999989,22.214755811100002,o,i,1,0,-159.386030172999995,22.214120968100001,HI-607
607,800004645,-159.705210047000008,21.975325231599999,-159.703924046999987,21.967554632100001,o,i,1,0,-159.699617724999996,21.972732230700000,HI-608
608,800011327,-160.144829625999989,21.910121440299999,-160.177647223999998,21.924036039499999,o,i,1,0,-160.164319030999991,21.918734339800000,HI-609
609,800009112,-160.142740492999991,21.887130841899999,-160.143141027000013,21.872991709000001,o,i,1,0,-160.142976134000008,21.873632711900001,HI-610
610,800006881,-160.121338693000013,21.919269105400002,-160.156535292000001,21.931421704800002,o,i,1,0,-160.155179709999999,21.931040204799999,HI-611
611,800011328,-160.158067826000007,21.922313239499999,-160.163648891000008,21.927975439099999,o,i,1,0,-160.160397772000010,21.924823325300000,HI-612
