OID_,id,START_X,START_Y,END_X,END_Y,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link
569,800033831,-66.118113088800001,18.406832801000000,-66.124610691000001,18.416755269799999,o,i,1,0,-66.120460408699998,18.414094862100001,PRVI-570
570,800040686,-65.874603007100006,18.051226166999999,-65.871342406099998,18.051086699999999,o,i,1,0,-65.871720892200003,18.051099519000001,PRVI-571
571,800032264,-65.722726165400005,18.355876659400000,-65.716662230799997,18.367010395800001,o,i,1,1,-65.722647180400003,18.356061859400000,PRVI-572
572,800029297,-66.280997139799993,18.437282873299999,-66.272377336999995,18.431551671800001,o,i,1,0,-66.280898491800002,18.436919708200001,PRVI-573
573,800034424,-65.646810942700000,18.343180789900000,-65.660831947099993,18.344787657099999,o,i,1,0,-65.659373802600001,18.344550100100001,PRVI-574
574,800036667,-65.292334899300002,18.317252055099999,-65.291484099000002,18.312317586599999,o,i,1,0,-65.291550358099997,18.316360068800002,PRVI-575
575,800032363,-65.289149898399998,18.317685988200001,-65.281590295900003,18.308698052699999,o,i,1,0,-65.283847314599996,18.312162638699998,PRVI-576
576,800038778,-65.551504308800006,18.097607918900000,-65.558468177199998,18.114426323800000,o,i,1,0,-65.551027020800007,18.109145721400001,PRVI-577
577,800032341,-65.553735109399994,18.096025518400001,-65.562908378499998,18.111529589900002,o,i,1,0,-65.560008314599997,18.107381774699999,PRVI-578
578,800040931,-65.509068961699995,18.102614388100001,-65.511662762300006,18.091617117799998,o,i,1,0,-65.511525768300004,18.095035725799999,PRVI-579
579,800030212,-65.435018873199994,18.128698997000001,-65.430017938399999,18.112595192400001,o,i,1,0,-65.433904351699994,18.118074547900001,PRVI-580
580,800025911,-65.451097545099998,18.124934928700000,-65.447865743799994,18.105604122999999,o,i,1,0,-65.446216084400007,18.112651061099999,PRVI-581
581,800034483,-65.352939515000003,18.141745735200001,-65.357235249200002,18.133623999800001,o,i,1,0,-65.355790213800006,18.136034470500000,PRVI-582
582,800040952,-65.359087449900002,18.143891802799999,-65.361719317500004,18.132693999400001,o,i,1,0,-65.360352889200001,18.139319607400001,PRVI-583
583,800030222,-65.338535043400000,18.135780800700001,-65.339729043600002,18.128306598500000,o,i,1,0,-65.339848582700000,18.131251521399999,PRVI-584
584,800038811,-65.320503504800001,18.135024600800001,-65.319934904500002,18.127467798600001,o,i,1,0,-65.320875131899996,18.133292884300001,PRVI-585
585,800030227,-65.268115491800003,18.312572987100001,-65.259720889099995,18.307672185800001,o,i,1,0,-65.262433241899998,18.309921337399999,PRVI-586
586,800034485,-65.303266835800002,18.319631855600001,-65.301795702199996,18.313568853800000,o,i,1,0,-65.302064528299994,18.315108385300000,PRVI-587
587,800032347,-65.523325166099994,18.101029787400002,-65.522248365600007,18.092200717800001,o,i,1,0,-65.523561177100007,18.095385487700000,PRVI-588
588,800036631,-65.527801101500003,18.101010187300002,-65.522248365600007,18.092200717800001,o,i,1,0,-65.525736363700005,18.095066364600001,PRVI-589
589,800040926,-65.528912767600005,18.086876183099999,-65.524975700400006,18.091595917599999,o,i,1,0,-65.526177400799995,18.090268462200001,PRVI-590
590,800030205,-65.529126701799996,18.094500718399999,-65.524975700400006,18.091595917599999,o,i,1,0,-65.527832483300003,18.093046597000001,PRVI-591
591,800025918,-65.391269459599997,18.127794597499999,-65.380165523200006,18.127334797500001,o,i,1,0,-65.383949347300003,18.127456291500000,PRVI-592
592,800025922,-65.385478657899995,18.130595131400000,-65.380165523200006,18.127334797500001,o,i,1,0,-65.382741392000000,18.128921409000000,PRVI-593
593,800034480,-65.378126655800003,18.142785602099998,-65.377367255400003,18.131808998899999,o,i,1,0,-65.375436355800005,18.134791877800001,PRVI-594
594,800028075,-65.388520059000001,18.140710601300000,-65.377367255400003,18.131808998899999,o,i,1,0,-65.378793228800006,18.132560290099999,PRVI-595
595,800025915,-65.416858067800007,18.139212733400001,-65.391269459399993,18.118221794699998,o,i,1,0,-65.395975129999997,18.123235167099999,PRVI-596
596,800036642,-65.469620549499993,18.106800190000001,-65.467489282700001,18.095961919800001,o,i,1,0,-65.468965407300004,18.106392339900001,PRVI-597
597,800038789,-65.458481747400000,18.122787394900001,-65.461603546999996,18.103614789200002,o,i,1,0,-65.462019248199994,18.107140913199999,PRVI-598
598,800025908,-65.467506683099998,18.121719927400001,-65.461603546999996,18.103614789200002,o,i,1,0,-65.464152839799993,18.105900179799999,PRVI-599
599,800040929,-65.518756698600001,18.098138319600000,-65.518600764400006,18.090630784399998,o,i,1,0,-65.517743204300004,18.096403747099998,PRVI-600
600,800038799,-65.419198468299996,18.131161331000001,-65.425958937100006,18.113214325600001,o,i,1,0,-65.420805299600005,18.118210307199998,PRVI-601
601,800032359,-65.389465926400007,18.148046536500001,-65.388844726399995,18.160165807100000,o,i,1,0,-65.388856931299998,18.150488908200000,PRVI-602
602,800025921,-65.402674530599995,18.154667138200001,-65.400398463000002,18.161216007200000,o,i,1,0,-65.401518653300002,18.155906516600002,PRVI-603
603,800036652,-65.408542332400003,18.150167536800001,-65.410872866299997,18.160229206699999,o,i,1,0,-65.410159393900003,18.153767741900001,PRVI-604
604,800028073,-65.414769534200005,18.146170002500000,-65.422045536699997,18.158696006100001,o,i,1,0,-65.419647857900003,18.154031057800001,PRVI-605
605,800030215,-65.429395938799999,18.149805136400001,-65.430972072499998,18.157884538699999,o,i,1,0,-65.430183666100007,18.150868037700000,PRVI-606
606,800038798,-65.433910073000007,18.134534731799999,-65.440718942399997,18.150631403399998,o,i,1,0,-65.440797009299999,18.146623524199999,PRVI-607
607,800032355,-65.431808072400003,18.139778533400001,-65.440718942399997,18.150631403399998,o,i,1,0,-65.438460937599999,18.149472717100000,PRVI-608
608,800028070,-65.437933674199996,18.131933597900002,-65.449011144799996,18.146151135000000,o,i,1,0,-65.449496842000002,18.143515484200002,PRVI-609
609,800038796,-65.449564877800000,18.131190397499999,-65.452242945799995,18.145497334700000,o,i,1,0,-65.451227488499995,18.142502482800001,PRVI-610
610,800040940,-65.455517346700006,18.135883398800001,-65.453365746200006,18.144458201399999,o,i,1,0,-65.453574061200001,18.142690199899999,PRVI-611
611,800038794,-65.466550749000007,18.131271730300000,-65.467380083500004,18.143328200799999,o,i,1,0,-65.466932114299993,18.140861060100001,PRVI-612
612,800030211,-65.474316485399996,18.130623730000000,-65.470453484399997,18.143203800700000,o,i,1,0,-65.470798698500005,18.140347165900000,PRVI-613
613,800034469,-65.481283553599994,18.130773796900002,-65.484070688599999,18.138549399100000,o,i,1,0,-65.483024985200004,18.135493574300000,PRVI-614
614,800040934,-65.488500755700002,18.124516994899999,-65.489928756400005,18.136180931300000,o,i,1,0,-65.488441665899998,18.134278285800001,PRVI-615
615,800032350,-65.494114291399995,18.124102794700001,-65.495693692100005,18.135463731000002,o,i,1,0,-65.495574827100000,18.134691214800000,PRVI-616
616,800040932,-65.502035893799999,18.117150325499999,-65.516270898399995,18.126747928099999,o,i,1,0,-65.514745150899998,18.125162842700000,PRVI-617
617,800028064,-65.523407366399994,18.116540324999999,-65.522771100400007,18.127715595300000,o,i,1,0,-65.523896978600007,18.121119276300000,PRVI-618
618,800028063,-65.530561968499995,18.110623990099999,-65.532566703399993,18.124235394100001,o,i,1,0,-65.531003465799998,18.120826606100000,PRVI-619
619,800032344,-65.534937703799997,18.108636122499998,-65.538238305099995,18.121945126400000,o,i,1,0,-65.537988242899999,18.118073486200000,PRVI-620
620,800028059,-65.545559706999995,18.104089321000000,-65.551854575299998,18.119473859399999,o,i,1,0,-65.547444319700006,18.109753433600002,PRVI-621
621,800030196,-65.556095310100005,18.094580718000000,-65.569298580300000,18.100423719500000,o,i,1,0,-65.568265499999995,18.100664178599999,PRVI-622
622,800038777,-65.562290512100006,18.095613318200002,-65.569298580300000,18.100423719500000,o,i,1,0,-65.567913725899999,18.098717190999999,PRVI-623
623,800030195,-65.552735509000001,18.090995184000001,-65.557477710399993,18.085614582300000,o,i,1,0,-65.557465950400001,18.086599180600000,PRVI-624
624,800038780,-65.550274774200005,18.090093383700001,-65.549951907999997,18.084354382099999,o,i,1,0,-65.549886232000006,18.085088440300002,PRVI-625
625,800034459,-65.542079571700000,18.089011983599999,-65.540828771199998,18.082515781700000,o,i,1,0,-65.541279431299998,18.082908959800001,PRVI-626
626,800038782,-65.539726771000005,18.089032183600001,-65.540828771199998,18.082515781700000,o,i,1,0,-65.540399934099995,18.083173439900001,PRVI-627
627,800036636,-65.502857493700006,18.098026519899999,-65.501315959099998,18.092872718399999,o,i,1,0,-65.502044136400002,18.094649596899998,PRVI-628
628,800025901,-65.503751960100004,18.105176122000000,-65.491228355999993,18.095737919400001,o,i,1,0,-65.490368295799996,18.098754394299998,PRVI-629
629,800034467,-65.483803753900006,18.103040721700001,-65.481377487000003,18.096464853800001,o,i,1,0,-65.483314073599999,18.099530981600001,PRVI-630
630,800038812,-65.308677904400000,18.317284054800002,-65.302962502499994,18.310622985900000,o,i,1,0,-65.306562516699998,18.314028562899999,PRVI-631
631,800025928,-65.308512104399995,18.317187787799998,-65.301795702199996,18.313568853800000,o,i,1,0,-65.304638893100005,18.314671003099999,PRVI-632
632,800042211,-64.752221266099994,18.331929868400000,-64.758873268000002,18.321698665200000,o,i,1,0,-64.757999175699993,18.323838095900001,PRVI-633
633,800042088,-64.742701263100003,18.329377867800002,-64.743477330199994,18.323027465900001,o,i,1,0,-64.742465433000007,18.327974833399999,PRVI-634
634,800042550,-64.852876563300001,18.331401999499999,-64.849433362200003,18.329392598999998,o,i,1,0,-64.852428258200007,18.331397945500001,PRVI-635
635,800042167,-64.884772707200000,18.331864599100001,-64.877653170900004,18.323789063900001,o,i,1,0,-64.881065681999999,18.325926224400000,PRVI-636
636,800042407,-64.900506311900003,18.319283395199999,-64.897629776900004,18.315312194000001,o,i,1,0,-64.898406898199994,18.317060628499998,PRVI-637
637,800041745,-64.717765522400001,18.331989668999999,-64.723322056900003,18.320328865400000,o,i,1,0,-64.722412169699993,18.323032907200002,PRVI-638
638,800042543,-64.870297902700003,18.331033266100000,-64.871100702700005,18.318977462599999,o,i,1,0,-64.872421779199996,18.323450078800001,PRVI-639
639,800041889,-64.912363916299995,18.361784673500001,-64.912847982499997,18.365391874499998,o,i,1,0,-64.912341319399999,18.363915623099999,PRVI-640
640,800042517,-64.945209392199999,18.342990201399999,-64.940174324500006,18.337290066800001,o,i,1,0,-64.944224094800006,18.340946361800000,PRVI-641
641,800042518,-64.938064323999996,18.346647202600000,-64.933830788600005,18.339614200600000,o,i,1,0,-64.935484866199999,18.343659010800000,PRVI-642
642,800041669,-64.932210522199995,18.346024802500001,-64.931275987800007,18.340379667899999,o,i,1,0,-64.931623079999994,18.344578039100000,PRVI-643
643,800041670,-64.927383320700002,18.344730402200000,-64.927279520599996,18.340164667900002,o,i,1,0,-64.927390096699995,18.344691800200000,PRVI-644
644,800041792,-64.910251114999994,18.323426396199999,-64.918053317299993,18.319720995000001,o,i,1,0,-64.915758542600003,18.320781485300000,PRVI-645
645,800042524,-64.903936579000003,18.324400263600001,-64.906550179600004,18.313430193300000,o,i,1,0,-64.905442465299998,18.316669249299999,PRVI-646
646,800042482,-64.706499451599996,18.312681863400002,-64.703863517700000,18.308309062199999,o,i,1,0,-64.706033407400000,18.312277695300001,PRVI-647
647,800042235,-64.710751920099995,18.327386600699999,-64.712842920599996,18.314713196900001,o,i,1,0,-64.711367318100002,18.315606010200000,PRVI-648
648,800042608,-64.729369126400002,18.352447607799999,-64.720508923599994,18.348633073799999,o,i,1,0,-64.720613961599994,18.348642746800000,PRVI-649
649,800042232,-64.723530857499995,18.347189406300000,-64.720508923599994,18.348633073799999,o,i,1,0,-64.720561124599996,18.348423166800000,PRVI-650
650,800042346,-64.738264929200000,18.358117676300001,-64.733923661000006,18.363819411100000,o,i,1,0,-64.736706145799999,18.359402600700001,PRVI-651
651,800041824,-64.783126542700003,18.332888468099998,-64.793270678799999,18.332602867900000,o,i,1,0,-64.791491107300004,18.332119752800001,PRVI-652
652,800041825,-64.776731740599999,18.327314066600000,-64.785180343199997,18.324594398599999,o,i,1,0,-64.783112785499995,18.324775213700001,PRVI-653
653,800042326,-64.775744340499998,18.335933202100001,-64.785180343199997,18.324594398599999,o,i,1,0,-64.783457679700007,18.325966372100002,PRVI-654
654,800042209,-64.764580536899999,18.329685800499998,-64.765095269900002,18.322834465500001,o,i,1,0,-64.764110268699994,18.328190490099999,PRVI-655
655,800042096,-64.725693924799998,18.327477200499999,-64.729071525699993,18.320911265500001,o,i,1,0,-64.727837337400004,18.322300568900001,PRVI-656
656,800041744,-64.730855926399997,18.329403600999999,-64.729071525699993,18.320911265500001,o,i,1,0,-64.731077296400002,18.322157012800002,PRVI-657
657,800042013,-64.889116108300001,18.319188862299999,-64.885837307299994,18.318039662000000,o,i,1,0,-64.887638234899995,18.318648197200002,PRVI-658
658,800042569,-64.788825066599998,17.733865024699998,-64.787161932600000,17.706938016700001,o,i,1,0,-64.787853254900000,17.713941017800000,PRVI-659
659,800042036,-64.831547879100000,17.695478279600000,-64.827998677799997,17.685470276699998,o,i,1,0,-64.831247097000002,17.694906697400000,PRVI-660
660,800042292,-64.865507556300003,17.727963821700001,-64.874868359000004,17.719266685000001,o,i,1,0,-64.874869278000006,17.719312097000000,PRVI-661
661,800042323,-64.790125334699994,17.774461902700001,-64.791356535099993,17.777490903600000,o,i,1,0,-64.790181921699997,17.774622996800002,PRVI-662
662,800041752,-64.691853036300003,17.728950490900001,-64.697797705499994,17.747403496200000,o,i,1,0,-64.694441684400005,17.742783085900001,PRVI-663
663,800041862,-64.660634027100002,17.751453298100000,-64.660404494000005,17.753172032599998,o,i,1,0,-64.660561235000003,17.751880683200000,PRVI-664
664,800042242,-64.677531032199994,17.744402895699999,-64.686336501900001,17.745418495799999,o,i,1,0,-64.684243659299995,17.745682429999999,PRVI-665
665,800042105,-64.672178630199994,17.724201023799999,-64.665407427999995,17.721878689200000,o,i,1,0,-64.665621558100000,17.722469161399999,PRVI-666
666,800042621,-64.670409696700005,17.728321691000001,-64.660006543400002,17.725926482500000,o,i,1,0,-64.664044246700001,17.727112833800000,PRVI-667
667,800041976,-64.668342696200000,17.734855026999998,-64.663748627600000,17.729326225400001,o,i,1,0,-64.664665480899998,17.729833894599999,PRVI-668
668,800041905,-64.847428884300001,17.708962683300001,-64.843505682800000,17.691635478300000,o,i,1,0,-64.843372958700002,17.692560413500001,PRVI-669
669,800041906,-64.839435481799995,17.709336483600001,-64.840184681699995,17.690638211000000,o,i,1,0,-64.838763139299999,17.694230944099999,PRVI-670
670,800042234,-64.711789709700000,17.739286493600002,-64.707098241400004,17.746556629800001,o,i,1,0,-64.710090800299994,17.742723738700001,PRVI-671
671,800041930,-64.777565130900001,17.778519104200001,-64.787730467100005,17.782162505100001,o,i,1,0,-64.784271966999995,17.780592435700001,PRVI-672
672,800041714,-64.806837072700006,17.766726300199998,-64.811279074200002,17.772229501700000,o,i,1,0,-64.810174096799997,17.770458362199999,PRVI-673
673,800041811,-64.816461141600001,17.760124632099998,-64.821949477399997,17.766343699800000,o,i,1,0,-64.821674216299996,17.765021570399998,PRVI-674
674,800042302,-64.839430948699999,17.755363630300000,-64.844235750300001,17.762705498399999,o,i,1,0,-64.844166475199998,17.761543974999999,PRVI-675
675,800041804,-64.849984151900003,17.753150029400000,-64.850162086099999,17.763327898400000,o,i,1,0,-64.850116467099994,17.761968850999999,PRVI-676
676,800042169,-64.867693691599996,17.765161432700001,-64.874287293699993,17.769660433900000,o,i,1,0,-64.874021063699999,17.769256405800000,PRVI-677
677,800042295,-64.872176958899999,17.761377431500001,-64.881937496000006,17.764763232300002,o,i,1,0,-64.878180364800002,17.763221969899998,PRVI-678
678,800041681,-64.876757160200000,17.755274629599999,-64.885949163199996,17.762901097699999,o,i,1,0,-64.883180130300005,17.760893752200001,PRVI-679
679,800041891,-64.874779693600004,17.751986694700001,-64.891734698799993,17.749660093700001,o,i,1,0,-64.889693040099999,17.748497676400000,PRVI-680
680,800042284,-64.881009495399994,17.747233093199998,-64.893537965199997,17.743254625799999,o,i,1,0,-64.892455351899997,17.743370970800001,PRVI-681
681,800042008,-64.885680896699995,17.739643090800001,-64.889754897900005,17.735313489500001,o,i,1,0,-64.886304927899999,17.739283393699999,PRVI-682
682,800041796,-64.868437290800003,17.705895015100001,-64.872591958100003,17.709849083200002,o,i,1,0,-64.871542889799997,17.708841303900002,PRVI-683
683,800042019,-64.867368690500001,17.709987216300000,-64.872591958100003,17.709849083200002,o,i,1,0,-64.871312416699993,17.710140086300001,PRVI-684
684,800042413,-64.863513089500003,17.721790019899998,-64.874868359000004,17.719266685000001,o,i,1,0,-64.874833026000005,17.719277625000000,PRVI-685
685,800042545,-64.854755486499997,17.706666282499999,-64.855198486399999,17.690369410700001,o,i,1,0,-64.853454094900002,17.693129933500000,PRVI-686
686,800042044,-64.799590269500001,17.711548884900001,-64.787161932600000,17.706938016700001,o,i,1,0,-64.795985323300002,17.708620890100001,PRVI-687
687,800041847,-64.706697307599995,17.710707219200000,-64.706587307600003,17.710517686100001,o,i,1,0,-64.706661274599995,17.710649932199999,PRVI-688
688,800042473,-64.699787905500003,17.713893087300001,-64.697875904800000,17.706049284999999,o,i,1,0,-64.699689618500003,17.713499930099999,PRVI-689
689,800041855,-64.690390835700001,17.716182621100000,-64.685358700999998,17.708018485800000,o,i,1,0,-64.688598151999997,17.711005205599999,PRVI-690
690,800041966,-64.685660101200000,17.718924487999999,-64.683668233500001,17.710981419700001,o,i,1,0,-64.684884094899999,17.712799103199998,PRVI-691
691,800042486,-64.679914499399999,17.713536087500000,-64.680190499399998,17.713178220400000,o,i,1,0,-64.680171588400000,17.713213915400001,PRVI-692
692,800042371,-64.664405694899997,17.735836693400000,-64.658828693100006,17.729757291700000,o,i,1,0,-64.662830097400004,17.732359141400000,PRVI-693
693,800042372,-64.659439693400003,17.736130027500000,-64.658397692999998,17.729597625600000,o,i,1,0,-64.658868998200006,17.733864850900002,PRVI-694
694,800042121,-64.639765087399994,17.738976628700001,-64.646579222200003,17.723546824000000,o,i,1,0,-64.646174940099996,17.724946580400001,PRVI-695
695,800042122,-64.633333018399995,17.738928094799999,-64.630911817400005,17.728600425800000,o,i,1,0,-64.630978917500002,17.730020120199999,PRVI-696
696,800042260,-64.626090216099996,17.738444294800001,-64.622514281899996,17.731300426699999,o,i,1,0,-64.622870681999999,17.731888987900000,PRVI-697
697,800041777,-64.615393012799998,17.740681429599999,-64.617634480400000,17.734583693800001,o,i,1,0,-64.618019314500003,17.736277036299999,PRVI-698
698,800042124,-64.613594012400000,17.748844698100001,-64.608167477799995,17.755972834300000,o,i,1,0,-64.611313706800004,17.752533342200000,PRVI-699
699,800042263,-64.620417814600003,17.753691699400001,-64.622160282300001,17.759304500999999,o,i,1,0,-64.620888432800001,17.755695372000002,PRVI-700
700,800041863,-64.651270491199995,17.753218498799999,-64.657754826200005,17.754362633000000,o,i,1,0,-64.655411774499996,17.753268276699998,PRVI-701
701,800042245,-64.669306896699993,17.748217431000000,-64.674643431400000,17.750372897500000,o,i,1,0,-64.672665228800000,17.749648592300002,PRVI-702
702,800042066,-64.768517727599999,17.755355497400000,-64.760369125300002,17.764952900400001,o,i,1,0,-64.767870093400006,17.755960819599999,PRVI-703
703,800042472,-64.719220845199999,17.750121230700000,-64.716553244500005,17.752919031600001,o,i,1,0,-64.719128750199999,17.750561244800000,PRVI-704
